Price,Close,High,Low,Open,Volume
Ticker,2050.SR,2050.SR,2050.SR,2050.SR,2050.SR
Date,,,,,
2024-01-01,23.904802322387695,24.2812557220459,23.402862548828125,23.496976852416992,1520059
2024-01-02,25.410615921020508,25.78706932067871,23.936172485351562,24.03028678894043,6838785
2024-01-03,25.724327087402344,26.414491653442383,25.065532684326172,25.410615921020508,3941203
2024-01-04,27.104656219482422,27.38699722290039,25.096904754638672,25.096904754638672,5709368
2024-01-07,27.35562515258789,27.63796615600586,26.853687286376953,26.979171752929688,2100109
2024-01-08,27.010543823242188,28.045791625976562,26.853687286376953,27.324254989624023,1977502
2024-01-09,27.35562515258789,27.82619285583496,26.69683265686035,27.041915893554688,1244359
2024-01-10,27.418367385864258,27.794822692871094,27.261512756347656,27.261512756347656,722010
2024-01-11,27.85756492614746,28.202646255493164,27.292884826660156,27.292884826660156,1838687
2024-01-14,28.3595027923584,28.5477294921875,27.35562515258789,27.418367385864258,1420559
2024-01-15,29.551605224609375,29.86531639099121,28.26538848876953,28.5477294921875,2493322
2024-01-16,28.5477294921875,29.802574157714844,28.422243118286133,29.551605224609375,1390045
2024-01-17,28.924182891845703,29.990800857543945,28.5477294921875,28.5477294921875,2401773
2024-01-18,29.112409591674805,29.363378524780273,28.29676055908203,28.924182891845703,985254
2024-01-21,28.390872955322266,29.332006454467773,28.3595027923584,29.112409591674805,625253
2024-01-22,28.390872955322266,28.390872955322266,28.390872955322266,28.390872955322266,0
2024-01-23,28.579099655151367,29.018295288085938,28.484987258911133,28.641841888427734,789979
2024-01-24,28.484987258911133,28.95555305480957,28.3595027923584,28.5477294921875,804503
2024-01-25,27.951677322387695,28.5477294921875,27.82619285583496,28.484987258911133,792233
2024-01-28,29.488862991333008,29.614347457885742,27.794822692871094,28.045791625976562,1180416
2024-01-29,29.551605224609375,29.771202087402344,29.23789405822754,29.488862991333008,1135207
2024-01-30,28.045791625976562,29.45749282836914,27.888935089111328,29.42612075805664,1514617
2024-01-31,28.202646255493164,29.049667358398438,27.732080459594727,27.732080459594727,2049419
2024-02-01,29.23789405822754,29.269264221191406,27.920305252075195,27.920305252075195,1877130
2024-02-04,29.67708969116211,29.86531639099121,29.143779754638672,29.488862991333008,1646395
2024-02-05,30.680965423583984,30.99467658996582,29.582975387573242,29.739831924438477,3263470
2024-02-06,30.11628532409668,30.74370765686035,29.771202087402344,30.712337493896484,1819682
2024-02-07,28.95555305480957,31.873069763183594,27.669336318969727,30.963306427001953,13823803
2024-02-08,28.95555305480957,31.873069763183594,27.669336318969727,30.963306427001953,13823803
2024-02-11,30.74370765686035,31.214275360107422,30.492738723754883,30.74370765686035,2006574
2024-02-12,30.77507972717285,30.80644989013672,29.614347457885742,30.30451202392578,2636003
2024-02-13,30.74370765686035,31.559358596801758,30.649595260620117,30.680965423583984,2693675
2024-02-14,33.25339889526367,33.50436782836914,30.492738723754883,30.618223190307617,6636784
2024-02-15,33.629852294921875,33.880821228027344,33.0024299621582,33.378883361816406,5647467
2024-02-18,34.570987701416016,35.01018142700195,33.69259262084961,33.69259262084961,3985825
2024-02-19,35.449378967285156,36.07680130004883,34.32001876831055,34.570987701416016,3681658
2024-02-20,35.951316833496094,36.20228576660156,35.19841003417969,35.51211929321289,2279002
2024-02-21,36.13954162597656,36.515995025634766,35.449378967285156,36.07680130004883,2973698
2024-02-25,34.821956634521484,35.76308822631836,34.38275909423828,35.76308822631836,2481290
2024-02-26,33.629852294921875,35.26115036010742,33.19065475463867,35.26115036010742,2574786
2024-02-27,33.378883361816406,34.13179016113281,33.25339889526367,33.629852294921875,2074129
2024-02-28,33.12791442871094,33.629852294921875,32.6259765625,33.629852294921875,2199625
2024-02-29,33.25339889526367,34.00630569458008,32.9396858215332,33.378883361816406,2973576
2024-03-03,33.943565368652344,34.759212493896484,33.316139221191406,33.44162368774414,1924718
2024-03-04,33.880821228027344,35.13566589355469,33.75533676147461,34.570987701416016,1809525
2024-03-05,33.880821228027344,33.880821228027344,33.880821228027344,33.880821228027344,0
2024-03-06,33.19065475463867,34.25727462768555,33.19065475463867,33.50436782836914,1050258
2024-03-07,32.9396858215332,33.75533676147461,32.87694549560547,33.19065475463867,1022526
2024-03-10,32.688716888427734,33.378883361816406,32.437747955322266,32.87694549560547,638883
2024-03-11,32.37500762939453,32.751461029052734,32.12403869628906,32.688716888427734,759660
2024-03-12,33.378883361816406,33.69259262084961,32.12403869628906,32.12403869628906,1735571
2024-03-13,34.25727462768555,34.94744110107422,33.378883361816406,33.378883361816406,3178527
2024-03-14,34.88469696044922,35.01018142700195,34.06904983520508,34.25727462768555,3335144
2024-03-17,34.570987701416016,35.13566589355469,34.13179016113281,34.88469696044922,1496275
2024-03-18,36.20228576660156,36.3277702331543,34.19453430175781,34.570987701416016,2284324
2024-03-19,35.888572692871094,36.3277702331543,35.386634826660156,36.3277702331543,1942059
2024-03-20,35.82583236694336,35.888572692871094,34.570987701416016,35.76308822631836,1300314
