Price,Close,High,Low,Open,Volume
Ticker,2082.SR,2082.SR,2082.SR,2082.SR,2082.SR
Date,,,,,
2024-01-01,255.59771728515625,258.1895742398313,255.19895481989445,258.1895742398313,60684
2024-01-02,253.20523071289062,255.5977294106326,250.81274725661498,255.5977294106326,224942
2024-01-03,239.44839477539062,253.00584616659998,238.05277948615995,252.80647255385276,491888
2024-01-04,241.6415252685547,247.42337541156562,237.85341129849027,239.4484002368475,462883
2024-01-07,241.04339599609375,244.4327473716997,240.844022385764,244.4327473716997,135771
2024-01-08,244.0340118408203,246.22713690096882,239.44840334210932,241.0434075426172,204722
2024-01-09,239.6477813720703,246.22712577221608,239.44839251973568,244.23337442205957,220253
2024-01-10,237.2552947998047,241.4421560812796,236.8565475578991,241.2427824603268,139485
2024-01-11,241.8408966064453,241.8408966064453,237.6540354412537,237.6540354412537,140555
2024-01-14,236.2584228515625,242.04027300659996,236.2584228515625,242.04027300659996,129401
2024-01-15,229.47970581054688,240.64465894371205,229.28033219179272,236.45779770840858,407915
2024-01-16,238.2521514892578,239.84715562192545,229.2803237347807,229.87844456898148,465977
2024-01-17,239.6477813720703,241.04339664815402,234.46405224800824,238.2521508545211,332326
2024-01-18,249.21774291992188,249.21774291992188,232.0715657674378,238.25216326786503,805174
2024-01-21,247.2239990234375,249.21773517403864,242.4390170205289,249.21773517403864,198969
2024-01-22,247.2239990234375,247.2239990234375,247.2239990234375,247.2239990234375,0
2024-01-23,249.21774291992188,251.21149437395624,245.2302704947858,250.21462626767223,193279
2024-01-24,244.43275451660156,249.21773654584894,241.64152389039572,249.21773654584894,328018
2024-01-25,244.0340118408203,245.23026880156777,240.844033922737,244.2333854607005,248855
2024-01-28,243.43588256835938,244.23337702031986,241.24277282546805,242.23964089041866,79036
2024-01-29,248.61961364746094,251.012112263091,242.8377635850982,243.23651081412558,610855
2024-01-30,241.04339599609375,248.4202348197604,240.04652794444496,248.4202348197604,203713
2024-01-31,239.24903869628906,245.82838322144858,238.85027622550845,241.2427748428629,272414
2024-02-01,242.63839721679688,244.0340125600717,239.2490456688438,239.2490456688438,139732
2024-02-04,240.6446533203125,244.2333783740258,239.84715886393175,242.23964223307397,53111
2024-02-05,239.44839477539062,243.8346294972956,237.45465864791822,243.23650865905387,330318
2024-02-06,242.4390106201172,242.4390106201172,235.8596662553628,238.8502704023123,261591
2024-02-07,245.4296417236328,245.8283889622595,241.04340685727314,241.2427804765865,246767
2024-02-08,245.4296417236328,245.8283889622595,241.04340685727314,241.2427804765865,246767
2024-02-11,242.23963928222656,245.2302586986898,241.44214483556053,242.04026567056005,89567
2024-02-12,249.21774291992188,252.40773610149705,242.04027731321062,242.04027731321062,980312
2024-02-13,245.2302703857422,251.211494262253,243.63526617493065,249.21774280910518,410625
2024-02-14,249.61648559570312,251.01211616043403,244.23338267878694,245.23026600829934,710637
2024-02-15,251.01211547851562,253.6039725003948,248.22086959810278,250.61336824438035,551013
2024-02-18,250.4139862060547,253.80333758222275,248.61960847132374,251.41085425786883,284645
2024-02-19,259.18646240234375,259.18646240234375,250.01524560007638,250.81274006262728,1251936
2024-02-20,254.20208740234375,262.37643599373916,251.01210960391876,259.7845637910532,735847
2024-02-21,254.8002166748047,256.19584724928416,250.6133706757648,255.1989639128085,424905
2024-02-25,253.40460205078125,254.80021738769926,253.0058548116618,254.80021738769926,142729
2024-02-26,249.21774291992188,254.8002195565787,245.62901773729942,253.00585696526747,312040
2024-02-27,253.8033447265625,254.9995864224126,249.01836270169613,249.21773631767115,813195
2024-02-28,257.19268798828125,259.7845601546872,254.20208384411916,254.99957828256237,1029558
2024-02-29,263.1739196777344,264.17080294042853,256.9933227046489,257.1926810674297,1986636
2024-03-03,261.7782897949219,264.1708035341792,258.98705932920683,264.1708035341792,267166
2024-03-04,275.9338684082031,276.53200447882756,261.7782963937114,262.1770436131507,756381
2024-03-05,275.9338684082031,275.9338684082031,275.9338684082031,275.9338684082031,0
2024-03-06,288.6938171386719,296.070686607325,286.500722618332,290.88694214194345,372699
2024-03-07,292.88067626953125,295.2731901124811,285.1050901080058,288.69381514803337,273152
2024-03-10,289.6907043457031,297.06754343053296,287.8963265477432,297.06754343053296,127269
2024-03-11,289.0925598144531,293.08006252876794,281.3169737217895,289.2919486674879,806773
2024-03-12,296.6687927246094,302.0518955725726,289.2919537260916,289.6907009562025,530861
2024-03-13,305.8399963378906,308.431868463533,297.2669160179932,298.4631576568442,531730
2024-03-14,323.9830627441406,323.9830627441406,304.0456397466018,307.4350065334526,3856151
2024-03-17,351.89544677734375,352.2941940018187,318.20119961895074,323.98304961530323,534978
2024-03-18,346.9111022949219,366.4497778832573,338.93612706812394,352.09481637843453,613848
2024-03-19,352.892333984375,356.0823118154683,345.9142117544609,346.91109506814337,217475
2024-03-20,352.0948181152344,360.8672878596914,349.30358744111294,352.89234307648724,190995
2024-03-21,347.7085876464844,357.2785515709685,347.7085876464844,352.0948071405293,241519
2024-03-24,341.9267272949219,348.9048187935234,331.9580164446537,347.50921878356144,126344
2024-03-25,344.119873046875,347.9079870572242,334.15116159319797,334.15116159319797,134404
2024-03-26,342.32550048828125,348.9048452714878,340.929869889476,344.11987833204046,161560
2024-03-27,343.3223571777344,350.89855424344813,339.9329906173972,342.3254739013068,139683
2024-03-28,337.93927001953125,351.89545363089803,331.359894963157,343.9204785031462,291485
2024-03-31,325.9767761230469,338.93610626064645,321.9893039959072,337.9392534703268,68269
