Price,Close,High,Low,Open,Volume
Ticker,4190.SR,4190.SR,4190.SR,4190.SR,4190.SR
Date,,,,,
2024-01-01,14.225768089294434,14.262197678607548,14.189338499981321,14.207553728912838,959477
2024-01-02,14.262198448181152,14.262198448181152,14.171124904259095,14.262198448181152,1369336
2024-01-03,14.171125411987305,14.389702967491479,14.171125411987305,14.262198959172379,2672554
2024-01-04,14.189339637756348,14.207554868148456,13.952546853958875,14.171125275914228,1565795
2024-01-07,14.262198448181152,14.389702451931994,14.171124904259095,14.18933926562352,2295782
2024-01-08,14.171125411987305,14.298628551756407,14.11648058883626,14.298628551756407,2123345
2024-01-09,14.116480827331543,14.225769606930044,14.098265596456788,14.1711256514058,1011902
2024-01-10,14.225768089294434,14.280412907539064,14.116479321355095,14.116479321355095,1996046
2024-01-11,14.152909278869629,14.225768459391356,14.116479688608765,14.225768459391356,1201685
2024-01-14,14.025404930114746,14.152908927133943,13.970760980356463,14.152908927133943,1013605
2024-01-15,13.934330940246582,14.02540447641427,13.861471763892473,14.00719011660069,1336572
2024-01-16,13.843256950378418,13.934331357825284,13.825042590018997,13.934331357825284,1075520
2024-01-17,13.843256950378418,13.916116128915943,13.825042590018997,13.843256950378418,921045
2024-01-18,13.752184867858887,13.916117602654085,13.697540043893813,13.84325841640066,1221642
2024-01-21,13.715753555297852,13.825042320977328,13.697538326742988,13.788612732417503,886090
2024-01-22,13.715753555297852,13.715753555297852,13.715753555297852,13.715753555297852,0
2024-01-23,13.825043678283691,13.879687632213278,13.697539671531342,13.752184494010917,994619
2024-01-24,13.843256950378418,13.879686539647182,13.715753822212712,13.843256950378418,1032100
2024-01-25,13.86147403717041,13.897903631321908,13.71575566056442,13.843258805819644,1842113
2024-01-28,13.916116714477539,13.988975896080827,13.843257532874249,13.916116714477539,1816401
2024-01-29,13.86147403717041,13.934333225473406,13.825044443018912,13.91611799412264,1035498
2024-01-30,13.952548027038574,14.26220002133892,13.825044877773772,13.93433366366506,4645557
2024-01-31,13.879688262939453,14.043621869277723,13.679325931359376,13.970762681694055,2307796
2024-02-01,13.788614273071289,13.861473458331773,13.588251079329963,13.861473458331773,1772347
2024-02-04,13.86147403717041,13.897903631321908,13.788614848867416,13.806829211668147,671415
2024-02-05,14.061835289001465,14.098264880350564,13.86147297085641,13.879687332255974,2268573
2024-02-06,14.061835289001465,14.080050518951,13.897902562205507,14.061835289001465,1309036
2024-02-07,14.025404930114746,14.043620159067455,13.952545751403754,14.043620159067455,860995
2024-02-08,14.025404930114746,14.043620159067455,13.952545751403754,14.043620159067455,860995
2024-02-11,13.843256950378418,13.970760947094046,13.806827361109656,13.916116128915943,935548
2024-02-12,13.86147403717041,13.934333225473406,13.806829211668147,13.934333225473406,1056028
2024-02-13,13.934330940246582,13.988974888237216,13.843256535529,13.861471763892473,1353536
2024-02-14,13.934330940246582,13.952545300060162,13.861471763892473,13.916115711883108,952327
2024-02-15,14.007190704345703,14.043620294051351,13.86147234552311,13.86147234552311,1533856
2024-02-18,14.007190704345703,14.06183465462921,13.970761114640055,13.970761114640055,1167412
2024-02-19,14.407917976379395,14.53542199042303,13.934333251524528,14.007192439963738,5616110
2024-02-20,14.44434642791748,14.535420840536684,14.171124927159811,14.426132066523621,3780024
2024-02-21,14.116480827331543,14.389703210602802,14.007192047733042,14.389703210602802,3337293
2024-02-25,13.934330940246582,14.18933805748596,13.897901352069526,14.116478881131853,2013027
2024-02-26,13.752184867858887,13.970762426619158,13.733969637020525,13.934332833492446,2357300
2024-02-27,13.825043678283691,13.879687632213278,13.752184494010917,13.752184494010917,2028054
2024-02-28,13.934330940246582,14.00719011660069,13.806826947351945,13.825042175715419,1873612
2024-02-29,14.189339637756348,14.189339637756348,13.879687669490421,13.934332492116758,2891186
2024-03-03,14.025404930114746,14.225768105844935,13.952545751403754,14.207553745442148,1424887
2024-03-04,13.86147403717041,14.0436220079279,13.86147403717041,14.025406776577132,1287188
2024-03-05,13.86147403717041,13.86147403717041,13.86147403717041,13.86147403717041,0
2024-03-06,13.916116714477539,13.952546305279183,13.825043171748405,13.934331944153339,1974980
2024-03-07,13.916116714477539,13.952546305279183,13.843257532874249,13.934331944153339,1336049
2024-03-10,14.061835289001465,14.098264880350564,13.95254651495417,13.95254651495417,2793727
2024-03-11,14.080050468444824,14.098264829779053,13.970761694789557,14.061835238560631,2639902
2024-03-12,14.052314758300781,14.144764551326842,14.052314758300781,14.144764551326842,3511381
2024-03-13,13.978354454040527,14.107783980327886,13.9598650255232,14.05231393144287,2092428
2024-03-14,13.978354454040527,14.05231393144287,13.9598650255232,13.978354454040527,3165252
2024-03-17,13.885907173156738,13.978356089895492,13.793457374751362,13.978356089895492,2384942
2024-03-18,13.867417335510254,13.941376824099642,13.811947278234886,13.941376824099642,1744662
2024-03-19,13.73798656463623,13.885906410291721,13.73798656463623,13.86741609895982,2025481
2024-03-20,13.682518005371094,13.811946663811577,13.682518005371094,13.774966921161923,1800446
2024-03-21,13.701006889343262,13.81194611286697,13.682517459589265,13.719497200763834,1703147
2024-03-24,13.516107559204102,13.756476306570216,13.42365865137089,13.701006256537061,3324420
2024-03-25,13.590067863464355,13.701007088601488,13.460639208304327,13.534598691729082,1735793
2024-03-26,13.516107559204102,13.682516827637032,13.516107559204102,13.64553708817044,1049098
2024-03-27,13.590067863464355,13.66402734688911,13.42365946659195,13.590067863464355,1129457
2024-03-28,13.590067863464355,13.66402734688911,13.497618950016705,13.66402734688911,934279
2024-03-31,13.405169486999512,13.664027685399057,13.331210001742498,13.64553825491811,1924281
2024-04-01,13.368189811706543,13.479129040150863,13.368189811706543,13.386679242280621,1611435
2024-04-02,13.405169486999512,13.590068200142046,13.349699432223446,13.386679174851952,2168450
2024-04-03,13.516107559204102,13.66402651707047,13.47912781973751,13.47912781973751,1992025
2024-04-04,13.7749662399292,13.885906344058295,13.571578106247847,13.590067535824986,3271892
2024-04-15,13.719496726989746,13.904395426477503,13.682516987092196,13.73798615610525,2472756
2024-04-16,13.590067863464355,13.811946313738622,13.590067863464355,13.793456883715727,2213959
2024-04-17,13.479127883911133,13.682516892778983,13.423658715280425,13.627046842481736,2084311
2024-04-18,13.460638999938965,13.590067653095488,13.460638999938965,13.497618741078911,1445101
2024-04-21,13.090841293334961,13.220270833956427,13.053861550538343,13.201780521724812,4727774
