Price,Close,High,Low,Open,Volume
Ticker,1120.SR,1120.SR,1120.SR,1120.SR,1120.SR
Date,,,,,
2024-01-01,83.15817260742188,83.63719432218976,82.87075665484461,82.87075665484461,2871681
2024-01-02,83.25397491455078,83.25397491455078,82.29593149161991,83.15817203411595,3495693
2024-01-03,81.14627075195312,82.87075174669906,81.14627075195312,82.4875329357232,4288840
2024-01-04,83.82880401611328,83.82880401611328,79.8050243470565,80.47565185546875,5486572
2024-01-07,85.07425689697266,86.12810317577414,84.02040330888009,84.30781925277644,5900413
2024-01-08,85.07425689697266,85.64908147547428,84.59523519667279,85.07425689697266,2194854
2024-01-09,83.5413818359375,85.55327883010517,83.5413818359375,85.07425712850164,2510854
2024-01-10,83.15817260742188,84.02040584657102,82.39173494007673,83.44558125070782,3506720
2024-01-11,83.34977722167969,84.30782063802084,82.87075551350912,83.82879892985027,2873688
2024-01-14,82.77495574951172,83.15817459233136,82.0085180638724,82.77495574951172,2104019
2024-01-15,84.30782318115234,84.30782318115234,82.58334205600312,82.77495513062604,12822463
2024-01-16,83.5413818359375,84.40362236068206,83.34977607901253,84.30781948221957,3316038
2024-01-17,83.06236267089844,84.21201917542984,82.4875380732784,83.54138438713036,5131458
2024-01-18,81.52949523925781,84.11621691147205,80.66725468185307,83.15817347197597,9647085
2024-01-21,81.72110748291016,82.870756674915,81.62529729250033,81.81691036402867,2000505
2024-01-22,81.72110748291016,81.72110748291016,81.72110748291016,81.72110748291016,0
2024-01-23,83.34977722167969,84.1162148784691,82.77495263373325,83.15817146212794,7247546
2024-01-24,84.21202087402344,85.17006432581144,83.15817453891493,83.44558318887644,5940657
2024-01-25,84.7868423461914,85.26586405436198,84.1162148784691,84.21201775824497,7445018
2024-01-28,87.66097259521484,87.94838854383367,84.7868423461914,84.7868423461914,6192332
2024-01-29,86.70292663574219,88.61901341222267,86.60712375877635,87.85257577791408,4296455
2024-01-30,84.40362548828125,87.46936887772038,83.92460376892744,86.70293120303776,5328066
2024-01-31,80.47564697265625,84.30782063802084,80.47564697265625,83.25397434190381,9098814
2024-02-01,82.39173889160156,83.25397948139526,79.80502443151214,80.284046169254,4488470
2024-02-04,83.34977722167969,83.82879892985027,81.8169092173921,82.39173380533855,2180971
2024-02-05,83.34977722167969,84.59523658663966,82.48753668511442,83.82879892985027,4415708
2024-02-06,83.34977722167969,83.54138298123144,82.10431785671972,83.34977722167969,4306266
2024-02-07,84.21202087402344,84.21202087402344,82.58334262040896,82.58334262040896,2881911
2024-02-08,84.21202087402344,84.21202087402344,82.58334262040896,82.58334262040896,2881911
2024-02-11,86.12811279296875,86.41552145966651,85.17006928539244,85.8406968169791,4191474
2024-02-12,86.03230285644531,86.12810573749655,85.36166807050405,86.03230285644531,3998731
2024-02-13,86.99034881591797,87.5651734282372,86.12810824279336,86.12810824279336,5244567
2024-02-14,86.31970977783203,86.89453436196509,85.74488519369899,86.51132284540382,3465119
2024-02-15,85.93649291992188,86.7029305891781,85.74488715725347,86.31971175454999,3571647
2024-02-18,85.74488830566406,86.70293175042009,85.64908542304674,86.22391002804208,2122951
2024-02-19,86.22390747070312,86.319710350479,84.7868423461914,85.55328000298081,3716556
2024-02-20,86.89453887939453,87.18195484104866,85.36167080558604,86.22391138125693,4518881
2024-02-21,86.79873657226562,87.75678003842594,86.41551772394318,86.79873657226562,4547684
2024-02-25,86.03230285644531,86.99034628554028,85.64908402294907,86.79873321414651,2372884
2024-02-26,85.74488830566406,86.70293175042009,85.64908542304674,86.03230426280744,3078397
2024-02-27,86.12811279296875,86.41552145966651,85.55328815028135,85.74489392807985,2837525
2024-02-28,85.265869140625,86.03230684313378,85.1700662551343,85.6490879918794,3017843
2024-02-29,85.265869140625,85.45747491160637,84.59524163289854,85.265869140625,3884320
2024-03-03,84.02040100097656,85.45746606240233,83.34977356269422,85.2658603112619,2473723
2024-03-04,82.77495574951172,84.78684553770056,82.77495574951172,84.11621804473477,4350623
2024-03-05,82.77495574951172,82.77495574951172,82.77495574951172,82.77495574951172,0
2024-03-06,82.77495574951172,83.15817459233136,81.52949633767071,82.20013113992798,1892524
2024-03-07,82.20012664794922,83.54138156058542,81.81690782607127,82.7749512261206,3870502
2024-03-10,81.81690979003906,82.67915033263927,81.24208519806935,82.20012862111595,1976447
2024-03-11,81.72110748291016,82.3917349600311,81.24208576802626,81.81691036402867,2382366
2024-03-12,82.00851440429688,82.10431728340379,81.43368982036431,81.6252955785781,2407822
2024-03-13,83.25397491455078,83.63719374558138,82.00851554102415,82.10431842145898,7808153
2024-03-14,82.58333587646484,84.02040093679283,81.9127084386948,83.25397062352576,6110097
2024-03-17,81.52949523925781,82.77495463431927,81.52949523925781,82.58334156084523,1722634
2024-03-18,81.52949523925781,82.00851695900586,80.37984603557908,81.52949523925781,3048140
2024-03-19,81.52949523925781,81.81691119482319,80.66725468185307,81.52949523925781,1882743
2024-03-20,80.6672592163086,81.81691579390304,80.28404766640224,81.43369693470488,3185742
2024-03-21,84.30782318115234,84.97845066910403,81.05047400547681,81.05047400547681,7135569
